coherence_Fp2_F4_mean,coherence_Fp2_F4_max,coherence_Fp2_C4_mean,coherence_Fp2_C4_max,coherence_Fp2_P4_mean,coherence_Fp2_P4_max,coherence_Fp2_O2_mean,coherence_Fp2_O2_max,coherence_F4_C4_mean,coherence_F4_C4_max,coherence_F4_P4_mean,coherence_F4_P4_max,coherence_F4_O2_mean,coherence_F4_O2_max,coherence_C4_P4_mean,coherence_C4_P4_max,coherence_C4_O2_mean,coherence_C4_O2_max,coherence_P4_O2_mean,coherence_P4_O2_max,epoch
0.9926048448560395,0.9987054779704835,0.9954471220006743,0.9996386409372513,0.9062350860895446,0.990648719330859,0.7959552164238622,0.9469970056433005,0.9968835431900079,0.9995509991881583,0.9049135523293221,0.9873456452072186,0.7423962769004374,0.9301713124060969,0.9228555864822577,0.9909539717038273,0.776801650861789,0.9411565607117717,0.8406211749836648,0.9701282494840878,0
0.9979667717335762,0.9994500603517156,0.9989701502126398,0.9998557727000349,0.9830966970049096,0.9975125291791201,0.9352226778150636,0.9840572251018487,0.998873408546283,0.9998292912442819,0.9771618551192706,0.9963827337068568,0.9171871277128643,0.9777207592280011,0.9833341752979861,0.99750228269033,0.9301237079590886,0.9812947821946288,0.9686943938179349,0.9886866369170972,1
0.9974422094270882,0.9995434876436894,0.9983426785006455,0.9998663792200179,0.9694310795886613,0.995417431379591,0.9255200089599944,0.9830312482654645,0.9980849159036855,0.9998209994078797,0.962800865289719,0.9943351878953649,0.9080102409051893,0.9777404035124976,0.9716807769331417,0.995752233058603,0.9229617359412394,0.9811380345268912,0.971063799137973,0.9897453150954233,2
0.9958198894892324,0.9991859265229606,0.9978812169015561,0.9997419157026928,0.9668109486170864,0.9927423474271804,0.8888486853742322,0.9696222066401229,0.9975471312565667,0.9997342501944037,0.9560102683588193,0.9910095255102871,0.8599365741919138,0.9598738356481145,0.9676127480434233,0.9933479019995386,0.8818814211980153,0.9659427334608377,0.9515173189511553,0.9791481190243976,3
0.9971025398683713,0.9991099438612906,0.9981698223965965,0.9997646636941788,0.968654076437469,0.9939356750966888,0.9208682454977456,0.967379962930721,0.9980464505447783,0.999710600575531,0.9616572028426816,0.9925781492469026,0.901432511343659,0.9565490037202437,0.9709455607095244,0.9945932468919854,0.9173860081059185,0.9627671848949274,0.96698063574581,0.9782605398027354,4
0.9973731419733703,0.9989985777175887,0.9988137617853026,0.9997402907618814,0.9657850056503398,0.9839225159299365,0.8829075731484175,0.9311769701708965,0.9983666932049978,0.9994292125838545,0.9560806328285169,0.977917615980689,0.8566520406933524,0.9141459885211596,0.9668870870636498,0.9840098619095915,0.877170322257985,0.9272421798522414,0.9495381542343644,0.9748507600926766,5
0.996035903537976,0.9986716262951779,0.997971342221957,0.9995158743185079,0.9207451075819871,0.9907851614976959,0.8274872585247499,0.9485260329292166,0.9974094103794229,0.9996365816024154,0.9077673340100111,0.9893484365244821,0.7906219379246652,0.9315570827936759,0.9279878810225132,0.9919926401918587,0.8221769715766234,0.9407244896290221,0.9283945026150773,0.9596283483028344,6
0.9975353944238337,0.9993663438211307,0.9985740668981183,0.9997867810894313,0.964561604200372,0.9945198131878755,0.9129547907417113,0.9782244136004026,0.998370218501787,0.9997978875852392,0.957445087850122,0.9932607646284842,0.8939085024173438,0.9708789021394585,0.9672534639514114,0.9950080967593063,0.9102908198109936,0.9754040488523444,0.9665648845458391,0.9847042596178435,7
0.9972101696338325,0.9991902235945728,0.9986707275756893,0.999682415492217,0.9644342690008658,0.9959741304754922,0.8908431118855565,0.9754318723813952,0.9984209180450511,0.9998076650792936,0.9557083552518577,0.9954290122682699,0.8644333197117096,0.9679811702742556,0.966572792870081,0.9966196888990956,0.8846786351453467,0.9723677521242424,0.9496822232843554,0.9783995308805395,8
0.9969946159190812,0.9989736221196363,0.9985032963729101,0.9996854476055137,0.9636390215626163,0.9921414546179236,0.8863016225058371,0.965266794579166,0.998307084921734,0.9997268266527677,0.9554071670567422,0.9906035231724584,0.8589607129072402,0.9536523883502613,0.9661848525368743,0.9929106026590893,0.8796193629290134,0.9602284060083404,0.9441594773552288,0.9738087101596888,9
