coherence_Fp2_F4_mean,coherence_Fp2_F4_max,coherence_Fp2_C4_mean,coherence_Fp2_C4_max,coherence_Fp2_P4_mean,coherence_Fp2_P4_max,coherence_Fp2_O2_mean,coherence_Fp2_O2_max,coherence_F4_C4_mean,coherence_F4_C4_max,coherence_F4_P4_mean,coherence_F4_P4_max,coherence_F4_O2_mean,coherence_F4_O2_max,coherence_C4_P4_mean,coherence_C4_P4_max,coherence_C4_O2_mean,coherence_C4_O2_max,coherence_P4_O2_mean,coherence_P4_O2_max,epoch
0.8652855276709942,0.9672277261099369,0.7519275106241072,0.912959871164872,0.6213241255814733,0.7453937670893985,0.6418209074272819,0.8487164040454864,0.9630005960734422,0.9871214396197583,0.8067263620413733,0.9230045397142718,0.5585679854655469,0.7275369851055417,0.8749245171885841,0.9280057119107332,0.531680653547987,0.7445547397391749,0.7447871732428601,0.8935625592880193,0
0.7741754564117868,0.9709245250853912,0.6113847287681341,0.9222470698837506,0.48591510284957523,0.6857000192902973,0.5820628478064281,0.7731798176641246,0.9529833532308846,0.9864496918299084,0.7918621928709716,0.8977150824625127,0.4412720074930151,0.6803270765150634,0.878230359869079,0.9418488815816095,0.387639826175284,0.615914104733447,0.5844718239263456,0.8207880112274962,1
0.719641278948992,0.9655057719291897,0.49570036391762184,0.9009434016323966,0.21304413271231076,0.7439460044494244,0.23367734033983115,0.6967572042484634,0.9270219762701707,0.9831750592684944,0.5732260013569562,0.8543493077803475,0.25776494180456755,0.6349854960117821,0.7578472538603375,0.9036650164578077,0.2950320692581576,0.6283767715867601,0.6192440944819666,0.8247747125324522,2
0.8668056193705347,0.9717700578658658,0.7420066503958757,0.9312218320405433,0.5647380411638113,0.8059318658068227,0.5946049583260984,0.7829356705440599,0.95640114298771,0.9888009950795824,0.7552272099280412,0.8857147630234518,0.5259620576055118,0.7172968346014751,0.8450247027555242,0.9203995624348931,0.5073811774426809,0.7026839920910185,0.7392099891134685,0.8756012827106584,3
0.777137521051554,0.9749394338181492,0.620834486473224,0.9387342713644726,0.5620515892573957,0.7243595068146313,0.6140344216035614,0.74641101141738,0.9528321723619475,0.990281615896582,0.7898084649924634,0.8540729991704389,0.41079906113752374,0.6677583668590946,0.8465155388065251,0.8941514003191687,0.3451494357980042,0.6377797731834957,0.6239441565998305,0.8487817270438375,4
0.8071515273683987,0.9674710018961651,0.6272273973932595,0.9101967959994518,0.34017974067910745,0.797287398829708,0.33769297142455557,0.7201877818483341,0.9385209023293113,0.9883668387391693,0.5995013942532607,0.8782048702183588,0.3125915441862991,0.6744129768117982,0.7515138409484552,0.9184684205399296,0.3400694232929124,0.6729869144057677,0.6817024031709336,0.8666432770800188,5
0.9264545042126149,0.9671786487651687,0.860425021068437,0.9137002525905445,0.573017309749058,0.7751731808365477,0.40390313007434264,0.6111823265424052,0.968125832204236,0.9884259134425558,0.7169381282794928,0.8309882641005721,0.45061528052750693,0.5539022623735783,0.815550030611148,0.8730512702978898,0.5150372124098324,0.5902571607771305,0.8175077723224432,0.8445270016182282,6
0.9112947403436971,0.9830579833869401,0.834527319025441,0.9550132915014387,0.6132836545080697,0.7914404482745988,0.5112345426974471,0.6398444623791052,0.9684670565256489,0.9918899519343106,0.7624115075183331,0.8535141220781906,0.490874945047673,0.5816972125379408,0.845258890749999,0.8939996952874764,0.5067487463152474,0.6031641738463743,0.7486528821074371,0.8567570406990365,7
0.8983176077902988,0.9732622319455282,0.8117924260133145,0.9291527233338555,0.5997033496622031,0.737825052124929,0.4924412699112753,0.6722556538635639,0.9651792165879627,0.9875383461090295,0.7442830294162383,0.8428280540393697,0.43487239124968646,0.5811648605971993,0.8247307238101818,0.8908094408652554,0.43761433168072084,0.5670334342538665,0.7137212944812555,0.8179486153500507,8
0.9270980357837394,0.9803372241112476,0.8724920548245856,0.9467605390802729,0.6688649520810194,0.7767255032799717,0.398079015830603,0.6337790899232415,0.9760506875656634,0.9904017256557263,0.7824284169318297,0.8679218886302597,0.3685787983000355,0.642213758027863,0.8472484046010768,0.9100097434236771,0.38876748544617284,0.6724307792228261,0.6757243636253049,0.8673873112180972,9
