coherence_Fp2_F4_mean,coherence_Fp2_F4_max,coherence_Fp2_C4_mean,coherence_Fp2_C4_max,coherence_Fp2_P4_mean,coherence_Fp2_P4_max,coherence_Fp2_O2_mean,coherence_Fp2_O2_max,coherence_F4_C4_mean,coherence_F4_C4_max,coherence_F4_P4_mean,coherence_F4_P4_max,coherence_F4_O2_mean,coherence_F4_O2_max,coherence_C4_P4_mean,coherence_C4_P4_max,coherence_C4_O2_mean,coherence_C4_O2_max,coherence_P4_O2_mean,coherence_P4_O2_max,epoch
0.9656592842577153,0.9913575771129738,0.973247862981527,0.9943603051660432,0.9448338954271872,0.9781764567552287,0.9793100650399297,0.9979541237444003,0.9963183532907449,0.9996784743207919,0.8898656762952715,0.9428728262517444,0.9905716449609817,0.997711587161696,0.9062818772902581,0.950907073827852,0.9943887589297224,0.9991047937392784,0.9271593550042452,0.9630198497305705,0
0.9547946096734437,0.9927887508146231,0.9659389178590596,0.9953318758601702,0.9314551889449206,0.9829400733983824,0.9762302150149277,0.9983134025702967,0.9958004890827643,0.9997188469372997,0.8458820791125109,0.9541767310160401,0.9866982401312633,0.9980470078003879,0.8702824038562751,0.9608905204867337,0.9929036472452648,0.9992406052902922,0.9022170435543664,0.9708286282448915,1
0.9379406181390886,0.9927472956850089,0.9545635036006468,0.9952745987787629,0.9101625046311006,0.9820212023324904,0.9719842053004257,0.9982939597952628,0.9955313370608092,0.9997286530516967,0.7799420582892206,0.9524822192843637,0.9830152961597981,0.9980690239078025,0.8142846966031667,0.959243666404676,0.9916442656915531,0.9992446873252004,0.8629398862376786,0.9694130746140923,2
0.9388668538253976,0.9933383960056966,0.9472956691656105,0.9956461825273164,0.9255220636495614,0.981923695113348,0.952187458601403,0.9983970064746606,0.9838481286138085,0.9997517883112629,0.8842833373123866,0.9538994949724726,0.9743111026511265,0.998253092077487,0.9048665923974706,0.9602541648127396,0.9806675684984312,0.9993174230110565,0.9215401127532021,0.9698103715939161,3
0.934619235760967,0.9874397396806234,0.9432864341098509,0.9919555008818076,0.9213931901673146,0.975411388402048,0.9462761521125689,0.9971724594792872,0.9786702255351306,0.9994938476935318,0.8826594948614449,0.9289786268770458,0.9681682168372888,0.9965094564760417,0.9043218028017231,0.940097725451032,0.9755201257906698,0.9986597355730102,0.9173435878358029,0.9562807081234046,4
0.881895971704305,0.9913584649239672,0.9187815685500539,0.9938566834124538,0.8986343167528166,0.9821601641628771,0.9548020085672034,0.997629501893177,0.9886590472046993,0.9996439817943047,0.6846281334236655,0.9555255969383815,0.9586934474597625,0.9977987023296848,0.7480540377059265,0.9618439028072135,0.9803482222431984,0.9990129835994757,0.8284147369468409,0.9715837095067126,5
0.9490170164897378,0.9908793955965234,0.9550774127843626,0.9940311417321852,0.9399913658159614,0.9793868242586896,0.9590719744327761,0.9978221883066919,0.9883958744188661,0.9996642994819988,0.9185000175151404,0.9466240223506656,0.9786595520433146,0.9976026815151559,0.93254805867113,0.955729873656926,0.983796301366574,0.9990597225462606,0.9422737400562452,0.9655390030971245,6
0.8756797011231325,0.9911754874292162,0.9081666791556555,0.9942707070078972,0.8222600892779646,0.9793396421990694,0.9439040152552716,0.997935691785113,0.9876924333262707,0.9996645186018681,0.5838059992923477,0.9557175014742169,0.9605148670438065,0.997636473495606,0.6405630096683922,0.9636319283666354,0.9782930563706658,0.9990808522412502,0.7243308889885937,0.9693894519076723,7
0.9136012108407674,0.9872213645936692,0.9325270046481584,0.9914390127203547,0.8905847868846741,0.9697887734971354,0.9495310507946642,0.9966089668614079,0.9865440622538764,0.9995523018765935,0.7576347122812802,0.9248515786292771,0.9684572411329335,0.9968509348255793,0.7983894068424089,0.9349663600266432,0.9803933638198907,0.9987418131491962,0.8474813565366297,0.9501139457435119,8
0.9390690452883211,0.9876495637023427,0.944912353917974,0.9921695456775204,0.927929979722741,0.9784322737883405,0.9489428611599722,0.9972914469284844,0.9816765322451595,0.9994819932552071,0.9049819316156822,0.9345664726258981,0.9715233095704647,0.9964873314270306,0.9209384456746837,0.9453580898131723,0.9784612789275204,0.9986882875643057,0.9302929471834445,0.9607541940375954,9
0.9393320623262527,0.9881284473812212,0.9468214288623615,0.9922771150276204,0.9284512624101561,0.9746592702935244,0.9491355473068053,0.9972237294771353,0.9818452147015754,0.9995826634411076,0.9025069038800391,0.9264521715980857,0.9730245871258812,0.9969777490341383,0.9202984212606479,0.9378649689316656,0.9786194786365499,0.9987946387139827,0.9309247793755464,0.9545613426063974,10
0.9077581638550404,0.9888931276078309,0.9264780569357493,0.9928005245891391,0.8684044972522332,0.9746191221928492,0.9398478086210165,0.9974190082612048,0.9811246274983744,0.999576820793452,0.7400080300955059,0.9311178766471931,0.963971784282561,0.9970024528452301,0.779047209954282,0.9411996838645253,0.9745269315091589,0.9988346017443993,0.8240376539098395,0.9562210112575124,11
0.927739465209393,0.9880846184731509,0.9366439095220546,0.9922877686762486,0.9082038895208407,0.9759922660661484,0.941236558538494,0.9972193941424182,0.9776960548845689,0.9995381823306767,0.8587131176968094,0.928098537342757,0.9648832349443625,0.9967891133035118,0.8815920193613103,0.9390150243700495,0.9715163402729488,0.9987581358831865,0.8986327421622955,0.9562524040463698,12
0.9067326096621898,0.9955631461001169,0.9360297018130157,0.9971452101703596,0.9194592359857867,0.9904533090121829,0.9629290520280223,0.9989864742233153,0.9908239213199322,0.9998254237127406,0.75615087116709,0.9731879447763949,0.9677929792803681,0.998787148391692,0.8071269052654907,0.9772870333522957,0.9846688987566583,0.9995323379568898,0.86883910093966,0.9832789315157047,13
0.8841469787740508,0.9890648009815333,0.911891661080944,0.9929277764365394,0.8648143021181605,0.9755992591436208,0.9396967940926683,0.9974732957147,0.9828467837061655,0.9995769154463058,0.6810837222135724,0.9331190448439691,0.9569450531571514,0.997034635131179,0.7343002981557608,0.9430235021454884,0.9736300690817896,0.9988503001702596,0.8011995376046468,0.9577109845782628,14
0.9133026288098521,0.9955220030274105,0.9346147972162504,0.9970455054222785,0.8923128260191945,0.9863216211727999,0.9554200099104938,0.9989039418992592,0.9889954191880376,0.99983414425318,0.7462465600678658,0.9677662864004984,0.9697909848178842,0.9988199786055023,0.7887922305359168,0.9723693522251247,0.9819721653495566,0.9995281060270339,0.842583829608332,0.979073413490672,15
0.9338732503715329,0.9883549336834337,0.9409663980617305,0.992569778728365,0.9214217399146373,0.9781046972063269,0.943270417722547,0.9974063777907807,0.9777134011872671,0.9995240616656644,0.892898255111496,0.9355708227003368,0.9658275933079674,0.9967346303183285,0.9107744802666184,0.9458657052761931,0.9717708088907606,0.9987503735355675,0.921573086103447,0.9607393231855222,16
0.9453438188644994,0.9907353234417993,0.9527719333161364,0.9940590041849682,0.9404507350099036,0.9845038495644198,0.9540121734961332,0.9979062822578384,0.9833002053865356,0.9996293736444472,0.9268817946582715,0.9498363502467803,0.9751992138406556,0.9974379724481275,0.9414214942179928,0.9587062878357965,0.9816986658634854,0.9990150932220424,0.947838565460153,0.9708919643517442,17
0.944701299390476,0.9932797225013199,0.9534875444293514,0.9956418550223752,0.9331004523094812,0.9848724682862663,0.9591239889742011,0.9984464209841375,0.9892633074485706,0.9997501366179485,0.8945373796774078,0.9583511794551921,0.9783057151042022,0.9982222015391373,0.9135833674672835,0.9645673211606143,0.9851870635941513,0.999304519141283,0.9288510444650174,0.973753552237807,18
0.9329973853973361,0.9901414159182071,0.9399561882273287,0.9937295856851522,0.9198801881746925,0.9821361286284992,0.9440772522926912,0.997819474181974,0.9789906486662393,0.9995925963638203,0.8870043681933171,0.9464566791947712,0.9649871462271472,0.9972208660108495,0.9066143264886987,0.9551784796263729,0.9736031759349595,0.9989404382280834,0.9187076774265163,0.9676769998249324,19
0.9288408187192779,0.9897126791516899,0.9397638274347879,0.993348936853553,0.9171717114899942,0.9776463113600201,0.9452666285485836,0.9976369517056992,0.9783885622253593,0.999596880055705,0.8652196710959755,0.9384230593855647,0.9635850359958263,0.9971650983024757,0.8898863107190288,0.9491511882608482,0.9740421938524081,0.9988908129024601,0.9097940121345383,0.9612239210883261,20
0.9224772660347006,0.9952518861786355,0.9394240714370776,0.9968903206645441,0.9138176481758926,0.9867044169822031,0.9544255310626641,0.9988566147811365,0.9870677464677826,0.9998260759584134,0.8175451636741684,0.9663624463215943,0.9714164028735944,0.9987627472748817,0.8510924483063538,0.9709471110553298,0.9820840685619506,0.9995156572678042,0.8886419051174401,0.9778744148804606,21
0.9377944489484734,0.9929808805303992,0.9436775678302715,0.9953906245599452,0.9261702271266875,0.9849865952706715,0.9469270960089353,0.9982143042520994,0.9820477555184867,0.9997043598850416,0.8979980864351624,0.9586927125950278,0.970612073350711,0.998079749041782,0.914706244028222,0.9648983398447207,0.9774251703570466,0.9992338860785508,0.9260070586406376,0.9741153232045523,22
