coherence_Fp2_F4_mean,coherence_Fp2_F4_max,coherence_Fp2_C4_mean,coherence_Fp2_C4_max,coherence_Fp2_P4_mean,coherence_Fp2_P4_max,coherence_Fp2_O2_mean,coherence_Fp2_O2_max,coherence_F4_C4_mean,coherence_F4_C4_max,coherence_F4_P4_mean,coherence_F4_P4_max,coherence_F4_O2_mean,coherence_F4_O2_max,coherence_C4_P4_mean,coherence_C4_P4_max,coherence_C4_O2_mean,coherence_C4_O2_max,coherence_P4_O2_mean,coherence_P4_O2_max,epoch
0.9528119121658019,0.9776373849845871,0.807943832621893,0.8973967297733286,0.8050010219661495,0.8955734883046728,0.9195021522534886,0.9598224028628579,0.938643479027394,0.9691846631889426,0.9369103168668523,0.9681370937894911,0.9916765052937616,0.9973198203835479,0.9965510238683432,0.9999909288020937,0.9675242715046326,0.9845237619247015,0.9664639937797307,0.9837721386054179,0
0.9415304433058641,0.969655592432493,0.7730844124514697,0.8610713461526458,0.7704176331849666,0.8586277748869987,0.9018763733280468,0.9454149933454258,0.9279901001122526,0.9577662915019423,0.9262873162236285,0.9563378292908573,0.9897265075941958,0.9963145555262488,0.9955491361435869,0.9999882417589542,0.962579858880975,0.9787620097413994,0.9615277291678352,0.9777340641662118,1
0.9406062783074159,0.9746612562126273,0.7489449065457799,0.8899082158151627,0.7455726115273609,0.8880498553896632,0.8952465647609994,0.9552110960994635,0.9104159634919798,0.9686512214045938,0.9078936767864028,0.9676220436620443,0.9892690833577302,0.9971471466016868,0.9969287958991737,0.9999913859164465,0.9528135130684076,0.9845715450933477,0.9513388356848479,0.9838403638785376,2
0.9672890379315773,0.9747783483019703,0.8681463736849975,0.8963061512341373,0.866252282445992,0.894087187604288,0.9440890153795767,0.9576469705823655,0.9623649295848029,0.9708220388300189,0.9613049459401752,0.9699238530101936,0.9956293767826417,0.9972692044549288,0.999022452533393,0.9999917034807335,0.9812526474577347,0.9857852235345762,0.9804771159047146,0.98515261421895,3
0.9444081518210516,0.9710174602434717,0.7911970365543983,0.8750449234577267,0.7883411754795318,0.8729714379792669,0.9077873095405444,0.9487912363946621,0.9332592895187917,0.9638609233884028,0.9317306522120525,0.9626751457707801,0.9896218918776902,0.996710591032994,0.9958431126223496,0.9999900010566718,0.9649179156266212,0.9821497941943209,0.9645379306249398,0.9813041366063665,4
0.941357084995034,0.9788948357132341,0.7888139252279146,0.9162618599361183,0.7860491159263215,0.9149640846555133,0.9031006728018992,0.9637596724098871,0.9373575400527541,0.9781111031553659,0.936362607990479,0.9774175191554207,0.9903862485678715,0.9978959688256308,0.9958808601749969,0.9999944406070639,0.968488692482888,0.9894930298048853,0.9674889276826742,0.9890073519314917,5
0.9314371107540784,0.965548358080837,0.7421892785370882,0.8541550169948411,0.7390638831358862,0.8517915259159576,0.8846958844184218,0.9394009391916478,0.9250415415646732,0.9581332595077162,0.9230537332014086,0.956776485791558,0.9903066729527927,0.9961363371847798,0.9974091257223762,0.9999886443092555,0.9625606855660861,0.9794136773685688,0.9613884994072094,0.9784470213015865,6
0.9267660058508616,0.9618889447375596,0.717822179921003,0.8411104778365242,0.7143422156108612,0.8387747914694433,0.87488235505209,0.9329068608994435,0.9080702431266494,0.9586018377608868,0.9061664901465232,0.9573235342679227,0.9874183529083294,0.9959095706093534,0.9954346388628283,0.9999898537788542,0.9527144651919911,0.9802793575254073,0.9512304748802407,0.9793839125383862,7
0.9202587064190351,0.9750677686703241,0.6884471050380758,0.8926936962613633,0.6846032804084121,0.8909108581771241,0.8633585092944134,0.9560027052944883,0.8981994040378177,0.9691949049229959,0.8960106026270375,0.9681838906246489,0.9866975373000032,0.9971945228399356,0.9961394212115088,0.9999915047026969,0.947968280834182,0.9848044543373823,0.9462901968621065,0.9840845923511473,8
0.935031870304472,0.9607461971598655,0.7405753261657709,0.840409861974225,0.7368243088614794,0.8379295330884765,0.8875748662499285,0.9317784349065313,0.9131808566320201,0.9556427169296708,0.9107902074896884,0.9542347762559024,0.9887383165485527,0.9957885746475291,0.9962324579376652,0.9999884414702784,0.9549781668748611,0.9784491263481314,0.9534402653850004,0.9774515829849995,9
0.9358143926230655,0.9730738595299714,0.7414059214335446,0.8988079725006333,0.7376489263454891,0.8973275025203099,0.8889182355028356,0.954531547025978,0.9118744696842243,0.974853646369661,0.909577888327011,0.974079165112611,0.9882522431764971,0.9974903218332583,0.9958671119353575,0.9999939600887794,0.9540195450699497,0.988130187668973,0.9525585687193711,0.9875922544955852,10
0.9292359713908491,0.9640636999107692,0.7233417687863456,0.832701336182454,0.7194224284360246,0.8297485671952177,0.8788750873934927,0.9348810693855664,0.9168557654186503,0.9475672769526385,0.9145506203671386,0.9457912967209985,0.9899623078563085,0.99546704466293,0.998094441605211,0.9999847990977484,0.9584198751243999,0.9734403504685877,0.9570664825897688,0.9721538147995968,11
