epoch,channel,lyapunov_exponent
0,0,0.045691906401232586
0,1,0.04549274293457628
0,2,0.045492499398441064
0,3,0.04563111061380113
0,4,0.04536159817625781
1,0,0.04504060349115244
1,1,0.04557344008465211
1,2,0.04549148046669845
1,3,0.0455386657989612
1,4,0.04570944132352657
2,0,0.04693096765378523
2,1,0.04667169408351724
2,2,0.04668463845499143
2,3,0.04657077303882985
2,4,0.046055208185569296
3,0,0.048622338156454156
3,1,0.04937068485841617
3,2,0.04943670806335235
3,3,0.05105155454821106
3,4,0.049817898991872285
4,0,0.04613373416383175
4,1,0.045741665394795614
4,2,0.045817601912591294
4,3,0.0476160435487673
4,4,0.04609077920719088
5,0,0.04883604203094815
5,1,0.04846180511694442
5,2,0.04851336113974411
5,3,0.04940233654191671
5,4,0.04857569146127698
6,0,0.05009885982591278
6,1,0.04979357789258294
6,2,0.04974619001042812
6,3,0.04773634609483451
6,4,0.04950497488729383
7,0,0.05267196517889392
7,1,0.05211627415248331
7,2,0.052071655749702246
7,3,0.05148547201168072
7,4,0.05228059908350564
8,0,0.051983880023567165
8,1,0.05192066783378401
8,2,0.051997882847597
8,3,0.05181192551483495
8,4,0.052289231519023746
9,0,0.0512054529453384
9,1,0.05148341871538673
9,2,0.051473271712249434
9,3,0.050977251847394364
9,4,0.05176347817264121
10,0,0.051053224771964535
10,1,0.051174013016461586
10,2,0.051151528696195395
10,3,0.050404242919702115
10,4,0.05052790102552265
11,0,0.04906730935782531
11,1,0.04968404987422223
11,2,0.049651703851706835
11,3,0.04900300061430831
11,4,0.04898233104582181
12,0,0.05058599849852048
12,1,0.050685061515450956
12,2,0.050513596460312664
12,3,0.050485440926248515
12,4,0.051527805763418644
13,0,0.048350393425803107
13,1,0.04849695404895369
13,2,0.0485339236860516
13,3,0.049706045244635975
13,4,0.048762059022827965
14,0,0.051023901793994034
14,1,0.051099484547847476
14,2,0.05109152277549217
14,3,0.05045565853599747
14,4,0.051061857390661596
15,0,0.051076771986871085
15,1,0.05154332352142519
15,2,0.051463972918268965
15,3,0.04972948804766057
15,4,0.05193435412495085
16,0,0.05231000494985608
16,1,0.05230765256847388
16,2,0.05230038563887483
16,3,0.05111054767365948
16,4,0.05204343207314667
17,0,0.0503128898501541
17,1,0.050500918247548064
17,2,0.0504654747183297
17,3,0.05047478161796957
17,4,0.05130715071367901
18,0,0.04994949304184565
18,1,0.04982593311983004
18,2,0.04977673364572893
18,3,0.05019437929590799
18,4,0.050028722289086655
19,0,0.0514818573913941
19,1,0.05202251663299618
19,2,0.052049569888990725
19,3,0.05144254178416981
19,4,0.05225621845112567
20,0,0.0525926870229294
20,1,0.052714118865930366
20,2,0.05271936038819837
20,3,0.05389179362540926
20,4,0.05279929345395394
21,0,0.05322877103111764
21,1,0.0537765661837245
21,2,0.05374192561851413
21,3,0.05149132704534458
21,4,0.05429900816222494
22,0,0.057379347948896646
22,1,0.05669289276379507
22,2,0.05670868359550868
22,3,0.05604436519480852
22,4,0.05655510026581441
23,0,0.05871759329952702
23,1,0.05726821221652744
23,2,0.0572370608399612
23,3,0.056889537980719766
23,4,0.05730055700258626
24,0,0.06168494811865188
24,1,0.06032371850717833
24,2,0.06032268391365343
24,3,0.059341918514842544
24,4,0.06070999754577129
25,0,0.06299995147595182
25,1,0.06263104794835425
25,2,0.06260304284983037
25,3,0.062103171468782845
25,4,0.06253933928307662
26,0,0.06125743357645801
26,1,0.062100301653254135
26,2,0.062168486596298714
26,3,0.0612739028564309
26,4,0.06242155448299945
27,0,0.06274194715117498
27,1,0.06204919116694546
27,2,0.06189410348184688
27,3,0.061475564377362436
27,4,0.06300999040363225
28,0,0.06379134353326318
28,1,0.0641149860670588
28,2,0.06429146710564126
28,3,0.06246284210095179
28,4,0.06372136091985635
29,0,0.06421248166930348
29,1,0.06306233075200302
29,2,0.06312562436473619
29,3,0.0622506377734202
29,4,0.06342003876135423
30,0,0.0636871417573377
30,1,0.0630110145101744
30,2,0.06305239916706433
30,3,0.06200737333812933
30,4,0.06357376364241991
31,0,0.0646792525603993
31,1,0.06444693932871001
31,2,0.06445038995822942
31,3,0.06313336412445851
31,4,0.06499313569727222
32,0,0.0630922173709573
32,1,0.06356217598428546
32,2,0.06359081007280853
32,3,0.06169723625228893
32,4,0.06309162007087996
33,0,0.06365704054448941
33,1,0.0632087282544856
33,2,0.06330608931194551
33,3,0.06217723031290164
33,4,0.06297889608724362
34,0,0.06373155861770975
34,1,0.06453114229090084
34,2,0.06444570800121815
34,3,0.06253876263640233
34,4,0.06445682878253857
35,0,0.0647309706047947
35,1,0.06418430717623973
35,2,0.06424085743000814
35,3,0.064400861449316
35,4,0.06438822857328977
36,0,0.06604631036985119
36,1,0.06590918345182314
36,2,0.06592903155524912
36,3,0.06483892809443126
36,4,0.0667073572440451
37,0,0.06560797674172225
37,1,0.06654810352485727
37,2,0.06654224752950512
37,3,0.0630596442525987
37,4,0.06567695223841506
38,0,0.06352943232651956
38,1,0.0634345718878373
38,2,0.06349798159009687
38,3,0.062030511743882175
38,4,0.06334754998801281
39,0,0.0662187600565129
39,1,0.06515974156996784
39,2,0.06511381545416031
39,3,0.06430575669598904
39,4,0.06572405724680015
40,0,0.06046452223467524
40,1,0.060408799994607354
40,2,0.06046102979460825
40,3,0.05875722809570625
40,4,0.06054861240455658
41,0,0.06054099262690931
41,1,0.060504888143001416
41,2,0.060428637061514114
41,3,0.05832589954316703
41,4,0.06066217383559863
42,0,0.0634812872292474
42,1,0.0634370622944004
42,2,0.06351066085613935
42,3,0.06229715180139447
42,4,0.06361963201112975
43,0,0.06566079559875715
43,1,0.06435747460300056
43,2,0.064394882998976
43,3,0.06397043198382894
