coherence_Fp2_F4_mean,coherence_Fp2_F4_max,coherence_Fp2_C4_mean,coherence_Fp2_C4_max,coherence_Fp2_P4_mean,coherence_Fp2_P4_max,coherence_Fp2_O2_mean,coherence_Fp2_O2_max,coherence_F4_C4_mean,coherence_F4_C4_max,coherence_F4_P4_mean,coherence_F4_P4_max,coherence_F4_O2_mean,coherence_F4_O2_max,coherence_C4_P4_mean,coherence_C4_P4_max,coherence_C4_O2_mean,coherence_C4_O2_max,coherence_P4_O2_mean,coherence_P4_O2_max,epoch
0.9825379672268213,0.9968920582346557,0.9836534963812228,0.9969109402774491,0.9113040458688138,0.9554361828567257,0.9827905102565129,0.9957742196542114,0.9956900111622182,0.9999999511370626,0.9517274878093839,0.9758262635881233,0.9966634343678406,0.9999139704212853,0.953015845248464,0.9768573038978309,0.9978724883165184,0.9999107991813162,0.9589639308255973,0.9785976944338574,0
0.9563402421076869,0.9952453638668856,0.9578150301230913,0.9952751040155257,0.665081231000542,0.9258976078389909,0.9474189731069035,0.9935242472356292,0.9951981999466964,0.9999999209698692,0.8203792476783438,0.957884548807789,0.9955931471598103,0.9998665598316961,0.8208291628861129,0.9577975636550864,0.9965735938329556,0.9998615233131306,0.8433941222903143,0.9624019885278287,1
0.965531981456539,0.9967262197749587,0.9673845257761924,0.9967482903321,0.7815732394354264,0.951474489510756,0.9618442428922824,0.9955618462254299,0.994657939404778,0.9999999190664363,0.8867204080441624,0.9730661641446806,0.9953084118836392,0.9999112009625785,0.8883055549265061,0.9730035165384858,0.9968898001302854,0.9999075397796465,0.9030381874501885,0.976032335660694,2
0.950155602612633,0.9980311345759995,0.9509586379708956,0.998042504703324,0.6404219952111344,0.9732928332113664,0.9402545009183205,0.9973437991836419,0.9943775055409612,0.9999999525753569,0.8060112554362092,0.9857224792409325,0.9948562734445823,0.999948491996116,0.8069278145481985,0.9856920124807229,0.9959629834894014,0.999946645900181,0.8313563061878216,0.9873747886897903,3
0.9491801557313891,0.9985129416984304,0.9506668270731324,0.9985203976391667,0.5868318953969028,0.978325265378534,0.9381515077601624,0.9979827573521318,0.9955222548486531,0.9999999659283937,0.7637097443650168,0.9881234989693839,0.9953916904279665,0.9999594065729761,0.7644880728177411,0.9881028418180553,0.9966763667028673,0.9999582508163269,0.7923117068326078,0.9894618840442365,4
0.9365294333513192,0.9986453405122604,0.9400566346406972,0.9986535485232917,0.7252950084159756,0.9805285280497554,0.9344934469894763,0.9981680794979312,0.9778914508203294,0.9999999619908705,0.8530059664075237,0.989390646932606,0.9809672113068565,0.9999639783625163,0.8567441169541663,0.989367764651429,0.9867971972543548,0.9999626329302043,0.8777337353295955,0.9905849065376948,5
0.9456518909252842,0.9986440019492917,0.9460558422467767,0.9986544275731222,0.5941249378924242,0.9787518587147711,0.9384129809648933,0.9981565320753151,0.9846735373575026,0.9999999582670509,0.7444789250853522,0.9880613620704045,0.9872721919959548,0.999962001000832,0.7471514405192826,0.9880316435116694,0.9910915715144542,0.9999605590784383,0.7744924216087065,0.9895122379313727,6
0.938802288932994,0.9987463912805561,0.941639716158832,0.9987545341430458,0.8379184579547253,0.9812675669474631,0.9404667031665832,0.9983004760847202,0.9633694989316429,0.9999999577881833,0.9033836127279259,0.9896549793505163,0.9679366081215104,0.9999660646328336,0.9079160964473237,0.9896316423148213,0.9753709636522246,0.9999647159728537,0.9243442197130767,0.9908001966979265,7
0.9391346210531789,0.998712842962345,0.940973187169796,0.9987207459814108,0.8594914558586711,0.9808063007462472,0.9422523494607307,0.9982531484635234,0.9624531752306259,0.999999952046832,0.9173386272810861,0.9894058735989149,0.9691757802218498,0.999964880598399,0.9228572596742637,0.9893832808042035,0.9746391946768184,0.9999635743853648,0.9376200821949493,0.9905843015000751,8
0.9400414274207667,0.9982522686906958,0.9427898833665205,0.9982629194770654,0.8320394215689167,0.9745209918003415,0.9413669220463273,0.9976332474362519,0.9690172189078601,0.9999999380729254,0.9069558935410855,0.9860253357893004,0.9744612997675866,0.9999530240754071,0.9139795331993422,0.9859953532178798,0.9803589680297974,0.9999512773386288,0.9289742966191529,0.9875880702902653,9
0.9417175958643192,0.997333752175681,0.9463197170291773,0.9973510993584384,0.8284604863792983,0.9620529262163638,0.9442424893889129,0.9963948893279043,0.9697086528074184,0.9999999263178736,0.9032094079157565,0.979294144884484,0.9755285503773758,0.999929060059902,0.9077265368242845,0.9792461614383733,0.9814192145186931,0.9999262132874774,0.9239120017134019,0.9816241731692236,10
0.9438248240160211,0.9981106947069452,0.9460315171437014,0.9981212757039581,0.8129290575645041,0.9765667382795575,0.9446265549190987,0.9974354739123581,0.9765332739278274,0.9999999408623945,0.9034045758083568,0.9865435718857456,0.9805359754417382,0.9999483637943081,0.9057885898561081,0.9871329317980845,0.9849634505151743,0.9999466147571358,0.9231956362466089,0.9883277055556515,11
0.9457795600399708,0.9973172216795361,0.9484510099495794,0.997334357128036,0.8717462745551106,0.9630479206361746,0.9482822329280497,0.9963603133490618,0.969738177432861,0.9999999245515723,0.9270780408856946,0.98010519350298,0.974942222953975,0.9999268558555702,0.9311380776373884,0.9808813852625797,0.9804708105597418,0.9999240162603142,0.9445691229763711,0.9831093529094904,12
0.9364601231112212,0.9970973918855613,0.9393400320008,0.9971748341595641,0.6459569281520576,0.9665965816520639,0.9321457839831633,0.9962110412489602,0.9796240265245598,0.9999999184617504,0.7937035761347425,0.9823847059319621,0.9835254385317133,0.9999138946698508,0.7981959092682362,0.9827934600639117,0.989711277172687,0.9999133596743648,0.8234579069132619,0.9849707399233373,13
0.9435872066256468,0.9973897804847118,0.9460199975623725,0.997404837547818,0.8732789760312321,0.9621164913037635,0.9461597582667867,0.9964632396463461,0.968647983902251,0.9999999329111547,0.92946259534068,0.9791857455096278,0.9739289151444885,0.9999295067578944,0.9348531693482965,0.9791436056286601,0.9805964638413985,0.9999270279251706,0.9485251466572765,0.9815147462326648,14
0.9426263508609355,0.9972157219728984,0.9462262275045897,0.9973339325455367,0.8781879920715058,0.9628538964829911,0.9458325470065095,0.9964047993274877,0.9678988798905337,0.9999999431242488,0.9281422208508816,0.9794632879345021,0.9733975621299892,0.999921652425628,0.9352626533874474,0.9792505701251628,0.980330310669703,0.9999181227544597,0.948133634564965,0.981728575553256,15
0.9406581616571787,0.996862449865458,0.9429418163447648,0.9968785694666831,0.8602087571597563,0.9535526327194516,0.9429648223274586,0.9957387106978053,0.9664370100472802,0.999999927043662,0.9186981727180175,0.9742443189013181,0.9717541053032613,0.9999137694391627,0.9256543622494905,0.9741988833340275,0.9782624961312827,0.9999111131213708,0.9400691235218663,0.977103243586841,16
0.9428615676794663,0.9980125661076342,0.9451148635878507,0.998025469024455,0.7820807574752504,0.9706448998464597,0.9435942479160949,0.9973048998521796,0.9753460307281923,0.9999999386745374,0.8725801339450413,0.9838035537395023,0.9786755432134617,0.9999460498579984,0.877896759713555,0.9837669744299458,0.984829122034993,0.9999439101224539,0.8962303835756799,0.9856046256475695,17
0.9362885150416642,0.9979108579562287,0.939939594481952,0.9979245155403077,0.822098375300938,0.9701501442646951,0.9400435027885166,0.9971745226892523,0.9662797772652371,0.9999999282663807,0.8976551127931242,0.9837238850606702,0.9711163620970128,0.9999443453195095,0.9043498898495048,0.9836861182823913,0.9792758217843167,0.9999421015318822,0.9201403333465235,0.9855572679323348,18
0.9408997117245433,0.995935209764077,0.9422978026452677,0.9959398600320434,0.8425441640522677,0.9419001410681157,0.9432430005446298,0.9945484305775941,0.9666489060498741,0.999999883731525,0.9110053820871983,0.9672063118505112,0.972348873421838,0.9998696079637355,0.9160682347364264,0.9673056361865611,0.9781346752755423,0.9998663714329312,0.9321064313404569,0.9710229734322139,19
0.9325244135108922,0.9956236625147952,0.9347751068130984,0.9956492754671167,0.8142249548988306,0.9404226066507954,0.934430228557126,0.9940874993896422,0.9626363488227392,0.9999999116522764,0.894322510776639,0.9678097930903248,0.9680880944091161,0.9998840248513692,0.8994116520902052,0.9677409554548206,0.9748418770018585,0.9998798219883673,0.9182734151344633,0.9715012187414116,20
0.9349358587518949,0.9966768978621964,0.9386838385039346,0.9966973868760448,0.8472739779406099,0.9540518097781655,0.9365095019095865,0.9955113770678683,0.9618409185900806,0.9999999101358048,0.9110702935854452,0.9751305497949614,0.9673484240366106,0.9999121689198929,0.9153046363137017,0.9750749538482482,0.9745262624219811,0.9999088121847179,0.9335025908420665,0.977964898366502,21
0.9379746734135265,0.9929316978004002,0.939699658598708,0.9930189895672907,0.8384815372982733,0.8979839245474868,0.9388420685872567,0.9904235180413747,0.9624082732969366,0.9999999112666752,0.9041657127172074,0.9445532252945438,0.9662398562048417,0.9998023661309142,0.9097261168679897,0.9449782242716649,0.9742202996336329,0.9997949106057394,0.9258578882051899,0.9500603812964468,22
0.9323761245745871,0.9923148922546149,0.9357099825776949,0.9923630142164501,0.8272257552457475,0.8957158627231574,0.9350482182438717,0.9896046914379121,0.9599069583619564,0.9999999138929305,0.8987511619494335,0.9437639606265741,0.9675432652401591,0.9997937291984591,0.9025239716651043,0.9436428093926031,0.9731207569369048,0.9997857807054625,0.9207702463399108,0.9502516230384946,23
0.9391363465001717,0.9952195460906337,0.9392042495953198,0.9952466153722317,0.8528670665375503,0.9361316659792345,0.9405980609428748,0.9935499212624206,0.9630959568994786,0.9999999527146778,0.9155423337004839,0.9656932295699424,0.9698040676957894,0.9998744895294657,0.9207525454773616,0.9656216667490446,0.9768626122239327,0.9998700530617093,0.9363537975777219,0.9696542575460457,24
0.9411730927180534,0.993710740488489,0.941972224596923,0.9937454261340859,0.8377217017631805,0.9118653303873803,0.9417927533194417,0.9914799088784365,0.9659295316115953,0.9999999368630171,0.9055542858599498,0.951477899837539,0.9716788793311311,0.9998297274946978,0.9094093858347843,0.9513833018571558,0.9787596754240486,0.9998239470578323,0.9262858633191072,0.9569277982098779,25
0.9392174250334946,0.9946881940533591,0.9413758702442239,0.9947180643303952,0.8558737388488405,0.9310650321556141,0.9412554884003445,0.9928437511384783,0.9645899920428876,0.9999999499536515,0.9174305935221039,0.9633157276875015,0.9709149243926484,0.9998619604697646,0.9228394304249903,0.963238342877922,0.9761306094395653,0.9998570853698671,0.938255797474865,0.967604727202047,26
0.9379787471570803,0.9963664928325638,0.9410663595139882,0.9963877013413097,0.8626985125399272,0.9452907298732913,0.9414582322287515,0.9950637992119151,0.9598498478612526,0.9999999489513585,0.9162326513346769,0.9694208222615046,0.9674541928799654,0.9998999640660566,0.9228665963081577,0.9693600504428876,0.9738545511863256,0.9998964119948979,0.9375823224850345,0.9727705550586598,27
0.9414871539274627,0.9963858140647268,0.9429001657403379,0.9963518295539296,0.8786816478781141,0.9465013558966388,0.9443114927930538,0.9950632999255771,0.9643088285536551,0.9999999621773991,0.925809072208115,0.9706897809225864,0.9695210099553981,0.9998871715643387,0.9332890588209279,0.9704141135178272,0.9760343162416262,0.9998897600145438,0.9456466502437392,0.973426213083915,28
0.9384038664554616,0.9958815209163836,0.941010062772627,0.9959020057234478,0.8506397076832235,0.940544483179829,0.9399385262492462,0.9944156447869725,0.9634057707773369,0.9999999456172932,0.9121889108444665,0.9671919018332664,0.9703531564446043,0.9998880465660256,0.917637183866682,0.9671346328314928,0.9747993380619356,0.9998846396688433,0.9339769606122675,0.9708546921883012,29
0.9487921428181822,0.9975089778698234,0.9516274099515657,0.9975661035019003,0.9060651398445438,0.9657887293276618,0.9533227762234324,0.9967069146301261,0.9704042516967983,0.9999999535151674,0.9470632481626787,0.9813400938632458,0.9756762542558793,0.9999254939002836,0.9519654399274458,0.9813270755710521,0.9823216615274143,0.9999299641522371,0.9632454765964346,0.983433391452104,30
0.9395232244762084,0.9960407136677132,0.9424918539240011,0.9960626524573649,0.8547729163035065,0.9445210329441291,0.9420834142133153,0.9946436729916094,0.9625389686796194,0.9999999402585499,0.9135796290969413,0.9697416714076119,0.9694900178214447,0.9998940742601777,0.9195809383303116,0.9696820555849219,0.9768181652302262,0.9998904851188253,0.9344403583409369,0.9731664320816709,31
0.9411009935567559,0.9954662340314105,0.9434042294714212,0.9954920290106779,0.8499479017355426,0.9331756457994552,0.9433833047997952,0.9938310291507818,0.9661986130125535,0.9999999496124408,0.9112764220791947,0.9651174487951726,0.9714918977428834,0.9998736613061021,0.9169811623205734,0.9650435653132935,0.9767936319624664,0.9998693080256034,0.9318224088512763,0.9692957740085709,32
0.9412519544810783,0.9972970362530704,0.9432518162207137,0.9973137568847341,0.8681452473836957,0.9584341249392476,0.9416783339801769,0.996327130764265,0.9624848587510729,0.9999999539844524,0.9220579459126834,0.9766787481924806,0.9677506630988038,0.9999255401578314,0.9258173935320357,0.9766301129428094,0.97599729621157,0.9999227397180308,0.9414183225545024,0.9792116898999098,33
0.9408622310513767,0.9969976289290494,0.9423075981089611,0.9970133235514123,0.8515677616505483,0.9621627750644266,0.9439216365149926,0.9959661234418681,0.9642456303589838,0.9999999535785999,0.91123323311519,0.9802571316814275,0.9689856083741254,0.9999236650534913,0.9180323260018493,0.980217047041255,0.977424344059159,0.9999211490407125,0.9332714257384752,0.9826131503985542,34
